Number-in-hand,Price,Cash,Return,Action
115,45.707332820000005,12.058199999998394,0.0014313074461142347,0
115,45.74,12.058199999998394,0.001386923717433057,2
0,45.46,5272.158199999999,0.0004990876316423485,1
115,45.86,44.25819999999525,0.0013207891601659237,2
0,45.68,5318.158199999995,0.0009016003899887288,1
116,45.79,19.278199999994122,0.0029700764709090187,0
116,45.91272,19.278199999994122,0.0015645116019506662,0
116,45.93650464,19.278199999994122,0.0010647288414139234,0
116,45.95,19.278199999994122,0.0013143672240550335,2
0,45.76,5349.478199999995,0.000373379761912681,1
116,45.77,41.31819999997969,0.000137011405714246,0
116,45.89,41.31819999997969,0.00032740398121067167,2
0,45.8,5364.5581999999795,0.0007451272695741775,1
117,45.96445,5.958199999967789,0.0002274994188350944,0
117,46.01000725,5.958199999967789,0.0007198356394050129,0
117,46.03,5.958199999967789,0.0005227631160145742,0
117,46.31,5.958199999967789,0.0008615717634967998,0
117,46.45,5.958199999967789,0.0011116356222220167,2
0,46.23,5440.608199999969,0.0006075089198437796,1
117,46.3242,31.69819999997994,0.001225415565772663,0
117,46.362423,31.69819999997994,0.00128604273237587,0
117,46.376379138000004,31.69819999997994,0.0010543030903464713,0
117,46.38,31.69819999997994,0.0012584240707246158,0
117,46.5,31.69819999997994,0.0011584040975200938,2
0,46.47,5472.19819999998,0.0009948021355081571,0
0,46.24,5472.19819999998,0.00045518665349719077,0
0,46.08,5472.19819999998,-0.0004978904105024971,1
118,46.756,34.75819999998647,0.000656612448567622,0
118,46.999324,34.75819999998647,0.0016504280627765058,0
118,47.08,34.75819999998647,0.0016183779662806669,0
118,47.33,34.75819999998647,0.002065506192884669,0
118,47.71,34.75819999998647,0.0028350760217808546,2
0,47.68,5664.538199999986,0.002764369092970867,1
118,48.02,38.29819999998313,0.0032165278199796504,0
118,48.6968,38.29819999998313,0.004680637641387326,0
118,48.8648696,38.29819999998313,0.0055213500846425295,0
118,48.92,38.29819999998313,0.005980729443133564,2
0,48.81,5810.858199999983,0.004299262015353193,1
119,49.2,2.468199999973251,0.004576040487036292,0
119,49.38,2.468199999973251,0.004769720152495723,0
119,49.78,2.468199999973251,0.005046895302128906,2
0,48.97136,5926.288199999973,0.0026094617905942806,0
0,48.728499199999995,5926.288199999973,0.002175203534782759,0
0,48.6827417344,5926.288199999973,0.0013706997317868299,0
0,48.66,5926.288199999973,-7.55982155383992e-05,0
0,48.41,5926.288199999973,-0.0009352321258944727,0
0,47.53,5926.288199999973,-0.002882522019305364,0
0,46.67,5926.288199999973,-0.00448336499373319,1
126,47.7403,45.868199999965356,-0.0030117718568780766,0
126,48.0639233,45.868199999965356,-0.002701362356558512,0
126,48.21,45.868199999965356,-0.0032046828521914866,0
126,48.77,45.868199999965356,-0.0004120267711997321,0
126,49.12,45.868199999965356,0.0008002225733964991,2
0,49.03,6234.988199999965,0.0007107767552166336,0
0,48.01,6234.988199999965,-0.0013448014812527391,1
129,48.2952,41.6981999999466,-0.00023742271134717178,0
129,48.4170356,41.6981999999466,0.0018490636374537662,0
129,48.47,41.6981999999466,0.003784348989556035,0
129,49.29,41.6981999999466,0.0031945315787804685,2
0,49.19,6400.108199999946,0.002315849045579999,0
0,49.06,6400.108199999946,0.0017477570412812247,1
130,49.5,22.308199999931617,0.0014857299852683225,0
130,50.07904,22.308199999931617,0.0019336273440148568,0
130,50.21538544,22.308199999931617,0.0023889106946787014,0
130,50.27,22.308199999931617,0.004599915516163491,0
130,50.74,22.308199999931617,0.004938237733300477,0
130,51.17,22.308199999931617,0.005530169581654485,2
0,50.65,6674.408199999932,0.004399418083740789,1
131,50.98,39.2581999999446,0.0033712178230683025,0
131,51.18955,39.2581999999446,0.003984505884415531,0
131,51.2676016,39.2581999999446,0.004401496607780593,0
131,51.31,39.2581999999446,0.0035912995379228873,0
131,51.41,39.2581999999446,0.002623014878837746,0
131,51.88,39.2581999999446,0.003261189683831392,2
0,51.19,6835.538199999945,0.0018135722765007744,0
0,50.08,6835.538199999945,-0.0013092827379293029,0
0,48.88984,6835.538199999945,-0.004558381888469592,0
0,48.567019359999996,6835.538199999945,-0.004199454414271318,0
0,48.4409269696,6835.538199999945,-0.0051088343996961915,0
0,48.37,6835.538199999945,-0.00566556228165119,1
141,48.95,15.368199999958406,-0.0046259635931629696,0
141,48.98,15.368199999958406,-0.004647361342985189,0
141,49.74,15.368199999958406,-0.003302326769215444,0
141,50.27784,15.368199999958406,-0.0031368936076186515,0
141,50.39096136,15.368199999958406,-0.0015732379570405964,0
141,50.46,15.368199999958406,0.0007559216421068885,2
0,49.9,7130.228199999958,0.0020451398825168466,1
142,50.3,44.42819999997423,0.0035060390553714334,0
142,51.37,44.42819999997423,0.005870928952816918,0
142,51.43,44.42819999997423,0.006134187295193335,2
0,51.01948,7347.488199999974,0.00414081516036699,0
0,50.86205812,7347.488199999974,0.0037705174029503768,0
0,50.77,7347.488199999974,0.002049619058404452,1
144,50.82,36.60819999994769,0.0010725554519961705,2
0,50.35,7354.688199999948,-8.132017345142545e-05,0
0,49.52,7354.688199999948,-0.001880431483657096,1
148,50.28,25.728199999920754,0.0007586380964573703,0
148,50.44169,25.728199999920754,0.00028129385843792757,0
148,50.482949239999996,25.728199999920754,-0.001741870402256093,0
148,50.51,25.728199999920754,-0.0018050323306863906,2
0,49.35,7501.20819999992,-0.0033269754700698748,0
0,47.14,7501.20819999992,-0.007599532804554036,1
159,47.81,5.9481999998999555,-0.006007080632129127,2
0,47.24,7607.7381999999,-0.007304898656285669,1
161,48.14651,2.098199999924887,-0.004474996537499368,0
161,48.37715837,2.098199999924887,-0.002334886055402461,0
161,48.47,2.098199999924887,-0.0036662333864762426,0
161,48.74,2.098199999924887,-0.0034317967493012894,2
0,48.46,7849.238199999925,-0.004089692506823623,1
161,49.28,47.17819999991978,-0.002465301725469701,0
161,50.22,47.17819999991978,0.0017475587849948213,2
0,50.09984,8132.598199999919,0.006089591696495995,0
0,50.069760800000005,8132.598199999919,0.004618242638066651,0
0,50.06,8132.598199999919,0.005798129467446655,1
162,50.14,22.878199999891308,0.004057043894056938,2
0,49.8,8145.558199999891,0.0028987216208290747,0
0,49.79,8145.558199999891,0.0026869110796806832,0
0,49.22,8145.558199999891,0.0009799996765849645,0
0,48.862880000000004,8145.558199999891,0.0008279292625498335,0
0,48.776495360000006,8145.558199999891,-0.0010269774856984202,0
0,48.74,8145.558199999891,-0.0029913305532378704,0
0,48.41,8145.558199999891,-0.0034311410521342114,0
0,48.29,8145.558199999891,-0.003619274913322799,1
168,48.3,32.838199999896936,-0.003579072534510111,2
0,47.87,8147.238199999897,-0.004633008932572955,0
0,47.4674,8147.238199999897,-0.004797182440198039,0
0,47.318279399999994,8147.238199999897,-0.005091748315172611,0
0,47.26,8147.238199999897,-0.004063577320414796,1
172,47.49,18.518199999869232,-0.002849884545284725,0
172,48.02,18.518199999869232,-0.0015630953575172777,2
0,47.49,8277.95819999987,-0.002598088563602962,0
0,46.78,8277.95819999987,-0.0034250642795569885,1
176,47.176269999999995,44.67819999988396,-0.0023333487954515695,0
176,47.32702585,44.67819999988396,-0.002035005729497846,0
176,47.41,44.67819999988396,-0.0009655826490390914,0
176,48.27,44.67819999988396,0.00167670900437748,0
176,48.92,44.67819999988396,0.003328963331660631,0
176,50.1,44.67819999988396,0.005835673633205711,0
176,50.34387,44.67819999988396,0.005835770142603915,0
176,50.40579747,44.67819999988396,0.004848860683553477,0
176,50.420972456310004,44.67819999988396,0.005988804612718758,0
176,50.43,44.67819999988396,0.0075130474932600475,2
0,50.06,8920.358199999884,0.005933127407269292,0
0,50.02,8920.358199999884,0.005534142208592408,0
0,49.54,8920.358199999884,0.004394724714718627,1
180,50.02,3.1581999998775103,0.003561267577707123,2
0,49.6416,9006.758199999878,0.001464288106890304,0
0,49.518219599999995,9006.758199999878,-0.0011680333511051052,0
0,49.47,9006.758199999878,-0.001751043874745296,1
182,49.74,3.218199999874912,-0.0013296759253383843,0
182,49.94,3.218199999874912,-0.0009584923836591562,2
0,49.54,9092.298199999876,-0.0017805812027420578,0
0,49.52,9092.298199999876,-0.0010845657627287636,1
183,49.61016,30.138199999833297,-0.0008227273985497956,0
183,49.64649336,30.138199999833297,0.0002147336745418102,0
183,49.66,30.138199999833297,-0.0007223145369453011,0
183,49.92,30.138199999833297,0.0005592532173297029,2
0,49.6,9165.498199999834,0.00016501591511132696,0
0,49.51,9165.498199999834,8.082441337141839e-05,0
0,48.64,9165.498199999834,-0.0022363200717347197,0
0,47.99316,9165.498199999834,-0.0039763784097825786,0
0,47.75100288,9165.498199999834,-0.0036780354632515153,0
0,47.61,9165.498199999834,-0.003933380516991323,1
192,48.02,24.378199999847467,-0.003257806067086794,0
192,48.55,24.378199999847467,-0.0022333566069297774,0
192,48.65,24.378199999847467,-0.0020547971448006143,2
0,47.89,9365.178199999847,-0.004151500970665406,0
0,47.808040000000005,9365.178199999847,-0.0036797007540825865,0
0,47.783047720000006,9365.178199999847,-0.0035503742988384447,0
0,47.77,9365.178199999847,-0.0018048410256040974,0
0,47.46,9365.178199999847,-0.0011171249746183818,1
197,48.11,15.558199999862623,0.0007489986282663997,2
0,47.86,9493.228199999863,0.0005237259273799812,1
198,48.2,16.94819999987162,0.0003741430263447487,0
198,49.307069999999996,16.94819999987162,0.0015473283737318937,0
198,49.56822826,16.94819999987162,0.0018698260578929745,0
198,49.64823229318,16.94819999987162,0.0036056072142929842,0
198,49.69,16.94819999987162,0.0038609879424173627,2
0,49.36,9855.56819999987,0.0032469453212185537,1
199,49.44,32.92819999987492,0.003436198574756505,2
0,49.06,9871.488199999874,0.0033156787822726163,0
0,48.47249,9871.488199999874,0.0007506364809097327,0
0,48.33270266,9871.488199999874,0.0009828322773313572,0
0,48.29,9871.488199999874,0.0001865478828896213,0
0,47.43,9871.488199999874,-0.0038812538585162107,1
208,47.46,6.048199999845181,-0.004346281820332583,2
0,47.36,9877.728199999845,-0.004718479592169715,0
0,46.56,9877.728199999845,-0.006506190219104658,1
212,46.6354,7.008199999832243,-0.005678047020624246,0
212,46.6507504,7.008199999832243,-0.0058070800240547695,0
212,46.66,7.008199999832243,-0.0050156772237059345,0
212,47.49,7.008199999832243,-0.002047725795942861,2
0,46.68,10074.888199999834,-0.003479259783518511,0
0,46.45,10074.888199999834,-0.003884803462560295,0
0,45.75,10074.888199999834,-0.003606314816796005,0
0,45.2922,10074.888199999834,-0.004675241877470592,0
0,45.1422782,10074.888199999834,-0.004795875080993273,0
0,45.05,10074.888199999834,-0.0032968819368835523,1
